Date,Cash Flow,Revenue/Sales,Total Income,Tax,Net Profit,Accounts Receivable,Accounts Payable,Total Expenditure,Interest,GDP Growth,Inflation/Interest Rate,Expenses,Cap. Expenditure,Seasonality,Client Payment Trends,EBIT
05-12-2021,21.02084033,264.3705394,700.9139332,11.55471593,26.21977644,121.5564017,27.69455022,281.3205187,4.048123232,0.029213308,0.016955302,230.5140494,399.9477967,0.946334669,34.98454607,334.190167
05-12-2021,-41.94281683,247.6295455,709.2255365,9.974253569,26.2971833,58.51015383,19.81376923,172.103707,3.152400818,0.031109246,0.021317679,279.7812454,396.7766716,0.814456986,27.57597304,135.58626
05-12-2021,4.377240689,211.5651602,581.2549346,11.01448105,24.2572223,92.38645288,24.04830661,172.0239832,2.461529194,0.042342008,0.020821668,294.5512034,924.911246,1.058504733,34.07430735,286.147852
10-12-2021,-19.06816276,280.643549,553.6093789,11.67055317,29.19934084,64.97526986,20.62190873,279.0371896,2.353479623,0.032516601,0.018561626,194.684082,-54.76298799,1.133486704,39.32495813,26.4258066
12-12-2021,53.85273498,250.4274415,488.8790424,13.41199216,30.43523962,44.68801076,18.08600135,234.0051295,2.214661493,0.0283018,0.019461959,171.3536443,464.0760557,1.140317828,24.14947745,104.464848
14-12-2021,3.435052844,263.800928,516.7541614,13.66458531,31.11673313,137.0471019,29.63088774,257.0612997,3.44451273,0.022581955,0.023161107,298.1819058,845.1387586,0.995637032,38.50708801,123.297724
15-12-2021,34.65357398,254.3577799,317.3221426,10.48881452,30.19122456,176.3766656,34.5470832,296.8184661,1.998149243,0.027950028,0.019686932,103.1871598,524.3688928,1.025585776,43.52255993,91.7993048
15-12-2021,-28.45362549,283.2261703,277.2701675,11.86844986,35.18201871,44.05729705,18.00716213,166.8691617,2.536178167,0.030605471,0.016006429,235.0863433,650.6834947,0.960741742,26.1310852,73.3129288
17-12-2021,23.13359555,282.5857193,399.4938314,12.13720985,30.27050779,122.5187695,27.81484618,138.7763265,2.540958322,0.041825373,0.018314262,90.39786981,519.965263,0.945522391,27.21233571,233.039913
20-12-2021,13.17657363,244.9717441,374.4723066,14.48810461,28.10138928,73.97429724,21.74678715,91.48494734,2.098572646,0.027099584,0.023353548,285.2301018,366.5333238,0.934035626,37.23000707,182.874584
21-12-2021,-29.44698845,245.5982694,332.0157926,11.10318242,34.90043125,80.51498465,22.56437308,117.458947,1.402027562,0.0275002,0.022241005,179.3563588,51.6168131,0.833475702,32.96434011,230.352432
26-12-2021,23.6605456,265.7462902,504.4581171,11.59040844,31.61255955,76.30424303,22.03803038,494.9094425,2.758379603,0.023096953,0.023478869,301.4866589,541.0911374,1.047683585,29.7578848,255.237815
27-12-2021,26.63279712,304.4281498,543.2957813,12.26804711,33.33005671,65.44036921,20.68004615,324.4679581,2.451196823,0.042584432,0.020264822,239.3130205,344.8786791,1.060074898,35.99223654,221.249359
28-12-2021,2.103262197,238.1647982,413.2610329,12.30122336,30.05506164,101.9408651,25.24260814,64.89256338,2.900192376,0.034052678,0.016567052,102.1423816,339.9329188,0.913526346,25.62404144,252.621054
30-12-2021,57.70744821,271.2079904,621.6295122,11.52557064,27.74605843,66.76199534,20.84524942,67.75420433,2.073119755,0.030635735,0.026015767,313.9702186,400.2025488,0.916164528,24.91875159,194.437417
30-12-2021,-9.409654329,284.4419883,228.7466329,11.15500436,27.93411347,110.818273,26.35228413,248.1866062,3.476657039,0.025784279,0.017795525,324.0996213,848.9722813,0.917687493,31.11474541,105.040529
30-12-2021,8.965583404,233.7611863,370.9510811,10.60345247,28.74961821,97.99047562,24.74880945,254.7264797,1.798580975,0.029723987,0.02673482,270.5829194,980.9675085,1.114812614,22.69155814,284.625134
31-12-2021,6.018953512,265.7258858,292.4766519,12.21670438,27.19934132,90.44207813,23.80525977,254.8883835,3.869632227,0.01966192,0.015827559,139.0729708,543.4415875,0.952763693,20.34701637,152.871029
01-01-2022,15.42421885,268.4351091,120.0195074,11.47376084,31.16938294,63.69745352,20.46218169,174.5044206,1.101890792,0.027903054,0.016302229,175.5188837,407.0465552,1.043690965,26.76025892,125.152296
01-01-2022,23.73906011,277.246842,387.5978971,12.71555891,33.02579535,76.92914678,22.11614335,187.454574,2.847816052,0.022541688,0.013278627,211.6341774,264.5547165,1.181732719,29.56821021,185.76657
03-01-2022,42.49883637,289.9014073,381.7378737,8.02167742,29.90801875,130.215649,28.77695613,232.7879524,2.880344546,0.027377941,0.019159228,143.7031681,593.7080323,1.103478307,28.16874898,126.975126
04-01-2022,-11.5169888,223.2493526,627.0174615,11.12591842,24.16634747,120.0366875,27.50458594,208.5893006,1.863554346,0.029592005,0.018697635,335.3877258,856.58112,1.034923269,26.00392117,166.605569
06-01-2022,-1.015899023,223.2634398,494.6217527,11.19247702,28.0171623,60.89779021,20.11222378,-21.93003727,2.83951515,0.03663815,0.021732312,211.5461177,450.5319226,1.031994106,40.7030614,227.524314
06-01-2022,-7.805039672,259.7014912,246.3719764,12.00471691,29.14058354,103.9732922,25.49666153,177.0200369,3.523614936,0.036791564,0.019957545,-16.26784377,24.20079185,1.028730857,31.38405589,227.867339
07-01-2022,-27.86456935,285.7841796,678.113885,11.85894649,27.44426989,130.0554849,28.75693562,114.8593566,0.726544929,0.025695406,0.022723728,227.148465,634.0099344,1.016871534,40.21731224,128.173595
07-01-2022,-44.26091852,265.7931273,583.1550543,12.28704907,29.88886879,33.22378876,16.65297359,217.5211419,2.902195846,0.028965645,0.01847831,172.1474083,697.0799423,1.000904688,25.91513508,160.98357
07-01-2022,4.642522286,258.7388967,487.3146555,11.09860854,24.55176438,121.7344077,27.71680096,498.5259003,0.505383344,0.029558017,0.017415431,194.0058755,182.8308719,0.879060988,32.749345,285.94664
07-01-2022,-3.71298963,269.8354341,366.0273852,11.21485597,26.28705039,73.49504964,21.68688121,236.7481665,1.727468157,0.021871775,0.016586359,170.5104507,535.2968367,0.936990514,33.87361691,239.712009
10-01-2022,-42.46778413,268.8618035,256.0841145,10.68055235,23.21526528,122.8239467,27.85299334,168.6470314,3.803333092,0.036569595,0.018044214,264.5637133,590.2452032,1.012744473,32.26779306,366.005203
11-01-2022,15.07822328,283.3590377,344.1689836,10.72903782,34.25123732,69.46963374,21.18370422,292.1801502,2.034574373,0.027965994,0.019117751,289.5750223,485.3785396,1.149727369,32.85996015,294.410254
11-01-2022,28.45415263,272.1932465,563.312293,12.35116751,31.24418803,27.80471597,15.9755895,248.2687887,1.560896028,0.024947558,0.023728345,222.644253,341.8458162,1.042598314,30.10404907,291.543445
12-01-2022,7.027755229,262.3399885,682.6879459,11.44598976,28.2560245,34.89830248,16.86228781,242.009449,2.341649817,0.028646936,0.015050186,172.855105,703.1874447,1.144686138,25.43943153,88.970516
13-01-2022,-3.197418711,243.0721613,631.4865292,8.431904882,32.55842068,101.9233979,25.24042473,260.6850593,4.154325071,0.030238937,0.021472984,196.6930236,419.3240508,1.100110847,25.25683124,261.108828
14-01-2022,42.14532707,264.2590687,326.6725867,11.79571766,26.59546398,110.3889001,26.29861251,405.6543565,1.034654202,0.031735694,0.019720998,201.5679693,202.9627675,0.991642989,28.83586422,195.751456
18-01-2022,-11.36621973,263.6184946,232.057385,9.674760876,30.47573149,63.827335,20.47841687,86.91115647,1.658952071,0.030446247,0.016380389,135.8055968,90.10510287,1.221869635,33.01348715,155.921456
19-01-2022,18.51653214,321.8672406,421.132937,10.69139568,29.94310259,125.5436984,28.19296229,247.3632077,3.697945347,0.033099955,0.016260377,246.3142919,752.169904,0.899907155,31.28910274,213.441227
20-01-2022,-3.110729222,223.0927037,134.7340952,9.735267969,33.90172003,33.53919751,16.69239969,107.361887,3.986161875,0.031401518,0.020855495,236.8033859,623.3327953,0.992096213,28.58196623,275.616923
21-01-2022,22.48552607,332.3487665,448.4751571,11.20124788,31.11671883,97.35680805,24.66960101,255.5512646,2.417255021,0.029287233,0.022255274,323.2352992,517.5947094,1.025149874,33.35461984,240.066527
21-01-2022,22.6352222,311.560024,377.8596121,11.37032064,27.64774514,51.55935201,18.944919,108.1313489,1.508757838,0.036789423,0.022738722,300.4279824,411.9450726,0.901174441,33.17438409,129.722096
29-01-2022,0.761578319,263.5660876,330.0945247,9.068811391,33.05330333,73.92655569,21.74081946,158.2633186,4.176674801,0.026512285,0.018284037,145.1460066,394.2003172,1.083311284,20.43690652,259.396713
29-01-2022,30.57136632,224.6129438,160.7945399,10.06627975,30.29342505,101.8959469,25.23699336,170.4910086,3.775553913,0.036955656,0.020919795,265.62387,284.8526703,0.971480042,22.07087031,148.992997
30-01-2022,12.5686751,309.2267298,477.040016,10.73353643,25.8159483,65.58346539,20.69793317,297.5816719,3.04315759,0.035608779,0.017557659,123.9237294,413.7088711,1.03317875,30.01125972,217.33465
30-01-2022,46.94838077,226.39095,320.0948741,9.953353816,25.43977152,84.61777823,23.07722228,291.8454444,1.850078121,0.024738341,0.020457168,255.6745681,75.98255698,0.863254945,14.69477906,175.731995
31-01-2022,45.91799509,257.8139555,224.5124746,12.29085696,32.42662274,140.2517124,30.03146405,75.42826236,2.460776527,0.021707905,0.019339455,158.6708641,352.7872693,1.050129611,35.28746653,182.4907
31-01-2022,6.805356302,255.9301651,-30.83933199,12.48957217,25.94445869,76.92432522,22.11554065,205.4934111,2.371711935,0.021496018,0.01871512,118.1397421,437.8124967,0.887065334,32.82852816,261.299438
03-02-2022,5.94344499,279.6783507,395.8727642,9.57684713,33.95863267,133.4276845,29.17846056,129.0420145,2.764681044,0.032350844,0.021294994,222.4036274,621.9760094,0.981536177,36.18876474,116.784502
05-02-2022,16.7209398,261.9116654,665.8377395,11.78970118,27.32850201,54.81172581,19.35146573,74.14950893,3.660801151,0.028906877,0.018571384,-13.96537025,492.0147073,0.947504103,22.28151992,355.615606
07-02-2022,-1.760500044,260.5510782,649.1888822,10.3681329,31.69382197,121.1921671,27.64902089,178.298295,3.203533633,0.020836434,0.01823518,59.92195405,658.9846228,0.956947896,33.02793728,54.3131145
09-02-2022,-1.471591886,239.8567785,331.4355615,9.977914696,30.6609132,157.6627448,32.2078431,169.1517212,1.638099138,0.032984481,0.014802892,185.8006493,769.827021,1.133329342,30.45923181,152.186585
09-02-2022,-11.78774589,292.123615,309.6681909,12.37117778,22.77710202,1.134219995,12.6417775,442.6716486,3.60119716,0.025910955,0.020526568,206.5953413,711.6340188,0.922860645,30.64105826,229.616951
10-02-2022,14.77519585,237.5279839,470.3161384,13.65179356,27.42095869,68.12418978,21.01552372,243.2959825,2.750505712,0.024098793,0.019958594,170.4544984,594.1019695,0.99860047,35.45199297,246.745133
12-02-2022,-33.88794367,267.3520834,250.2421841,10.531509,27.89533798,123.0828851,27.88536064,62.23824992,3.049652637,0.035940545,0.021043078,73.6450961,502.3725358,1.022224701,37.44738585,191.961942
13-02-2022,45.04731348,268.7002786,445.268785,10.68001558,19.18935282,91.87818456,23.98477307,143.5225996,3.673232687,0.029969585,0.015857776,134.5686526,303.8423983,0.808519824,31.30201937,195.408744
14-02-2022,5.061337715,256.6329545,514.9120418,11.42791814,31.06992226,114.8458349,26.85572937,302.1383295,1.6107358,0.036844241,0.019251748,231.2967462,647.9888103,1.16033543,27.88719399,232.844007
15-02-2022,1.709302427,263.1914021,584.0399836,10.95604679,30.69866237,75.84059253,21.98007407,408.8442773,2.471339537,0.028558554,0.021718017,246.5425417,835.9494764,1.003323678,29.45114576,181.514442
15-02-2022,-38.97736727,315.5614977,384.9768885,10.43438808,29.18278439,103.4635915,25.43294894,41.40166878,2.074836359,0.029573062,0.023609815,198.7021506,568.4212079,1.094114697,35.36213483,311.454501
20-02-2022,27.69312077,276.4505387,369.4489375,11.31087441,34.06535162,93.77291058,24.22161382,12.00756149,1.24571246,0.029880739,0.019358571,292.5467025,883.4518297,0.89419692,31.63140947,267.147929
25-02-2022,-20.21360565,269.5643769,268.302612,10.46872654,29.70880332,146.7112825,30.83891031,387.0965175,2.777367982,0.029685562,0.017801662,231.7917619,194.8856584,0.916883439,38.18175287,269.825948
28-02-2022,45.77775457,263.7153118,275.9679469,11.33135461,30.68562402,110.1768337,26.27210422,238.9614177,4.509245241,0.026114154,0.018808372,140.2035477,269.167323,1.058076531,36.67796409,122.707462
01-03-2022,4.182273249,279.7329626,366.0281662,10.23966456,32.3917637,113.5041065,26.68801331,113.1707268,1.027937804,0.038230205,0.018086407,177.5598357,671.0403015,1.019951878,39.02784329,193.648926
02-03-2022,5.691351917,249.6113902,455.104826,11.5037674,29.90322842,83.52492136,22.94061517,253.4629086,2.474175511,0.025859541,0.017066675,87.77070742,552.858042,0.898151171,33.41540285,175.962724
03-03-2022,17.24093897,252.3750964,537.0376939,11.73044466,29.70985337,80.49575104,22.56196888,-63.5747739,3.012434348,0.034386352,0.019031354,191.3488808,762.7564353,0.852743103,30.07690314,119.55189
03-03-2022,7.04099209,284.0597034,279.5231574,10.59580673,30.85677208,82.69767249,22.83720906,200.3375507,2.598462561,0.026952004,0.022917304,288.9680495,496.9056719,1.04758456,29.14396731,228.813135
04-03-2022,45.4126314,277.4389674,623.9032853,10.88935445,30.4687895,115.7780857,26.97226071,232.7821173,2.409497558,0.026648053,0.013474417,254.8232068,326.4049155,1.223158842,25.15313296,156.988339
04-03-2022,-23.3171948,329.3559216,359.3314598,10.62124217,30.78534767,83.16062077,22.8950776,292.427014,1.460626909,0.031790199,0.018493598,312.1607461,457.2813516,1.055378698,32.5303649,252.432306
04-03-2022,-10.47661379,235.61211,396.7949058,11.73266825,28.77120768,111.5909943,26.44887428,98.61040477,2.686229394,0.04242566,0.023633294,175.7691805,193.4632058,0.821306328,35.50848938,114.384675
08-03-2022,15.82041345,300.7607873,287.9182481,10.34705772,28.27626724,183.0160319,35.37700399,208.5687161,1.894588818,0.041145788,0.018789636,307.6879836,274.2818654,1.037854283,36.16280197,337.523249
12-03-2022,17.06762064,280.4553961,36.36396096,11.66932802,30.06466157,134.8449881,29.35562352,107.4575374,0.748062636,0.025820355,0.023355788,184.5356619,694.4887996,0.799993474,26.53818506,128.293387
15-03-2022,-17.00914936,262.0465581,532.6068095,11.14207309,28.42315619,86.95905871,23.36988234,225.5383756,3.455673776,0.04116596,0.020755105,317.7268066,674.5574829,0.870409922,25.6959183,217.544187
16-03-2022,-63.64767696,322.1662399,510.5265846,12.77681003,30.91431427,148.0485569,31.00606961,110.4653678,3.266708656,0.03568699,0.021600219,198.2514602,572.600857,1.156916997,40.01109037,263.348745
18-03-2022,11.85772917,264.320395,357.8008664,12.35146727,31.639212,83.67698508,22.95962313,159.1899161,2.541328781,0.023543452,0.021868554,256.5785099,155.7844958,1.104989634,26.04608764,154.348766
20-03-2022,7.845716089,298.8530239,410.0486076,8.834857204,27.52832018,18.47501859,14.80937732,100.4184605,2.683259751,0.028454206,0.018628271,318.0089891,428.3192849,0.963248912,28.89234778,268.197491
24-03-2022,7.827950764,283.0608903,477.3908827,9.709816283,31.24484994,59.67654756,19.95956845,265.1136242,3.35945441,0.029679517,0.015157951,184.5257897,255.0000223,0.795759291,25.26344428,101.665312
24-03-2022,-0.9990911,235.2011862,165.6181215,11.90965636,31.21821837,25.16832316,15.64604039,285.8451117,2.679471725,0.018831829,0.016541323,217.471119,735.3066508,1.047644004,27.95963436,316.169416
27-03-2022,-17.32203507,290.8912346,320.6420984,11.27828049,26.12559632,85.93946064,23.24243258,176.537943,3.223214044,0.026597067,0.02006746,303.109074,383.2555733,0.878761817,27.28436027,201.131941
27-03-2022,26.72060601,267.3126203,519.1397019,10.43597457,29.197382,100.7367352,25.0920919,203.8237995,2.262014239,0.029254634,0.017631047,189.3597469,282.8504578,1.034217683,30.31036817,152.287087
28-03-2022,19.49685804,311.1964484,211.8565865,10.09504868,27.31272228,167.0574925,33.38218656,55.14085854,3.549586991,0.025059187,0.020714972,94.3286174,505.959233,1.064202643,33.02631894,176.065458
28-03-2022,-3.701009167,266.4674985,444.0336898,11.48013164,27.83697689,113.077095,26.63463687,170.0323352,2.756628581,0.026082787,0.017811928,371.4405644,371.9691086,0.875725353,35.83894121,264.713542
29-03-2022,53.39236877,249.8649827,196.5127293,12.32709004,25.915479,91.23597885,23.90449736,194.9795383,2.655241555,0.029945401,0.021908903,162.4188429,796.748782,1.149187856,27.47210606,153.243577
30-03-2022,35.04864368,221.7916018,469.9644974,11.20991716,27.29148259,133.1762232,29.14702791,462.0793091,1.483951129,0.026375302,0.022693708,212.7004841,353.0378205,1.084089682,24.3575381,140.051385
02-04-2022,-15.75046835,293.9929876,394.6537777,10.28609714,31.1681078,11.55458764,13.94432345,88.80329742,2.729564683,0.031894216,0.020278484,292.4805336,220.1543482,0.824751962,28.06865533,182.277072
03-04-2022,10.19254963,268.268379,157.7302276,13.17208495,31.21614482,109.4245823,26.17807279,346.4177239,1.834436066,0.026845089,0.018790144,151.3204877,69.41729685,1.083289583,28.2363906,105.843031
09-04-2022,-26.70862415,251.7405519,574.7109032,10.08689984,35.44547129,130.8346078,28.85432597,299.6858773,1.989373819,0.036640862,0.019553137,119.3705669,493.8426995,1.126415462,27.44474894,345.643513
11-04-2022,17.32833217,253.30392,289.8112635,9.504324978,29.56143946,40.85655017,17.60706877,228.0636404,1.847699497,0.022754761,0.024548252,220.2989837,387.6139772,1.082075984,31.78806021,154.688433
11-04-2022,21.95500138,267.9481807,278.4621344,12.65200018,29.71572219,145.7501617,30.71877022,375.8620484,1.647012054,0.035573631,0.016733287,56.55388817,214.2190787,1.011361199,31.46732176,266.529343
15-04-2022,23.13063751,272.6806962,430.0853796,10.82952825,28.33972189,113.5398563,26.69248204,237.2105473,4.199817122,0.026224972,0.021883794,176.9675139,737.8452923,1.143478096,31.96607728,216.757607
19-04-2022,60.65879908,285.2653311,572.2956024,11.21683761,32.34782718,83.38848344,22.92356043,238.9159196,3.56507125,0.032155431,0.0215679,219.6030931,633.4490295,1.031231258,32.81782761,121.237276
20-04-2022,-24.66509765,256.6870817,247.6267272,11.13739965,23.17800392,125.3112746,28.16390933,194.6879347,4.036294002,0.017614067,0.020244053,178.4038483,494.3564242,1.01925392,23.58190372,199.523623
21-04-2022,30.35747838,242.6537859,409.2519775,10.87511605,26.99382845,190.8277143,36.35346429,322.3568882,1.521683984,0.027398552,0.021405411,76.52392455,772.8652488,0.973108564,24.31257306,262.720222
22-04-2022,28.02511325,262.2921191,464.322475,12.30128043,31.43584636,107.2746502,25.90933128,309.6469234,2.557003,0.033244813,0.021397653,327.5342365,632.5072067,0.881593082,29.01394317,184.939093
22-04-2022,-31.05545723,229.3417152,503.9658411,9.658918109,33.79260802,109.9288235,26.24110293,137.4322713,1.4651939,0.02892689,0.016645966,208.2830523,335.4288197,0.950019388,27.88538973,295.449036
23-04-2022,-29.24594642,274.2980618,426.4662333,12.24915826,32.73025972,81.62556402,22.7031955,68.07528054,1.943444098,0.033689456,0.016862396,314.4921694,292.1559672,0.970313184,39.56089493,281.721231
28-04-2022,32.17770186,250.9256491,344.9458241,10.94289395,33.58563773,66.00622522,20.75077815,179.7019363,1.765498413,0.019402655,0.018584799,179.1971,663.5963089,1.109622202,25.36981601,273.513188
28-04-2022,-22.53099932,257.7816697,275.8614669,9.825153739,29.49085113,133.2134327,29.15167908,119.9961436,3.491667205,0.028564897,0.01999149,129.5990415,579.2733913,0.953847138,23.7878467,163.227458
01-05-2022,5.188011663,254.4409513,412.9215825,11.87946031,28.4067507,65.75664696,20.71958087,193.6475425,2.183016258,0.029777546,0.019520781,221.5344736,533.9495536,0.875087156,27.43644745,113.612604
02-05-2022,39.94002638,248.547176,239.1791482,9.75588821,28.89412786,102.8626495,25.35783119,323.7438135,3.354703467,0.033983664,0.017032366,182.7370299,330.7004394,1.180639727,36.03381561,150.912992
05-05-2022,2.185817961,272.7168962,-38.20257252,12.46497776,22.54931248,80.89370213,22.61171277,154.2698345,2.983296712,0.033479429,0.019410075,105.7790834,621.5895134,0.914511061,24.05459267,215.699275
05-05-2022,-15.36851332,276.0675554,465.4839706,10.89057481,29.81339278,119.159193,27.39489913,195.7176619,4.342911002,0.036478543,0.021173021,317.5827407,348.9002234,1.057329387,31.62650551,243.662937
05-05-2022,0.580486362,244.5204728,535.5902262,11.83242664,26.12274627,113.3464842,26.66831053,205.8022735,1.316444621,0.035872551,0.018807991,150.2183822,479.6026691,1.013051101,35.26245256,26.2742876
12-05-2022,29.24233462,274.5881224,45.56013467,12.04211778,31.36767182,141.5015978,30.18769972,284.8430882,3.507386592,0.03697405,0.021458863,52.77868922,789.3888293,0.929089208,30.33190794,199.350944
12-05-2022,1.690507616,230.705924,248.5403943,10.93325932,26.14927315,79.59934405,22.44991801,-24.6889334,3.417152696,0.02837737,0.021493547,306.2532843,367.8331528,1.027342511,31.74064813,212.647138
12-05-2022,41.06647485,251.1789612,492.8731392,8.891120164,32.41964104,89.20500259,23.65062532,139.3299705,1.72129693,0.038820643,0.013904355,159.6561587,185.4021486,1.066220367,30.13062049,177.796459
12-05-2022,-9.472183415,312.415929,708.6243205,11.24612166,33.13961727,60.84945137,20.10618142,221.1283692,3.305706669,0.028905049,0.017600723,151.3740886,289.4905616,1.073244401,31.57788644,303.301907
15-05-2022,-42.20464491,290.9296794,403.1190562,11.00337147,28.4485392,82.2282696,22.7785337,320.0078956,2.76891597,0.034758264,0.022836982,58.76899304,698.8597653,0.947012678,30.50122145,233.742406
16-05-2022,2.380125238,245.9540017,290.7995588,12.98906108,27.11805123,115.0920197,26.88650247,150.8097552,2.318018992,0.034027157,0.014295183,339.2753189,550.9462275,0.992050995,37.75525993,304.815353
18-05-2022,1.588324911,275.7163484,372.5655338,10.72138376,29.00902511,130.2795447,28.78494308,12.3447294,1.84085161,0.029118065,0.016792305,96.84155302,474.2245243,1.028433944,24.74174097,182.723158
19-05-2022,44.0039074,271.1433448,606.2314629,11.933012,27.38531629,63.11338703,20.38917338,261.9711446,1.924712439,0.0280246,0.021368531,204.6759585,398.1812389,1.095855179,27.86283412,274.998199
23-05-2022,5.743540377,207.2327996,303.1053731,11.05250512,28.52080726,134.7842368,29.3480296,136.4637611,4.139849677,0.033429463,0.01598529,273.0096258,597.0719815,1.135099618,24.70378825,330.805312
27-05-2022,22.60840406,257.123554,280.121199,11.79880865,27.96524881,154.2255144,31.77818929,81.03333409,2.500546255,0.040390838,0.019652183,233.7373546,330.1790298,1.112220638,25.13044654,304.935476
31-05-2022,23.41627162,281.4580135,327.5884717,10.7672876,29.37962211,116.5373961,27.06717452,137.565461,3.125704001,0.035764452,0.023461057,195.227655,561.1331137,0.97915647,30.54063174,112.628673
02-06-2022,-14.93869919,274.6668381,257.0007088,11.691302,30.06801379,175.0718325,34.38397906,181.5474642,1.867280495,0.023378997,0.022032203,63.86673134,353.7490862,1.131549803,33.28484649,179.705914
03-06-2022,-6.392760881,225.3878607,418.4005474,11.52953373,34.17735636,69.04843204,21.131054,139.5255335,1.876117643,0.03551158,0.022353601,135.2220131,320.4681229,0.917063272,29.16610831,172.386824
05-06-2022,-3.342770354,244.7780097,643.7017688,8.964594637,32.08500469,50.21381187,18.77672648,-20.55660571,3.365587847,0.023914612,0.016490809,215.024027,372.502513,1.038405394,33.38808072,239.140363
06-06-2022,-19.39366902,238.0700678,448.461891,10.70041779,32.95816562,28.85119004,16.10639876,289.7066197,1.420339031,0.036517028,0.020239335,137.0260744,424.9185107,1.079467553,33.46261401,254.908284
11-06-2022,-40.81471845,270.5092294,362.1469747,9.407358622,32.31125629,159.8417725,32.48022156,327.4875041,2.167828986,0.027271889,0.021036022,216.2687568,490.2340328,0.906372061,27.04574206,132.888586
11-06-2022,-24.15845951,229.641437,356.2283097,10.87886582,28.48349517,126.1746263,28.27182828,265.1521991,2.527221929,0.038381228,0.019675242,254.5394727,547.091159,0.980857948,23.53553152,205.427081
14-06-2022,26.43210931,248.2912525,165.5213787,9.699266908,32.84786841,97.77661316,24.72207665,86.23143296,2.589098081,0.036910409,0.017048699,277.0002309,-237.6730583,1.025029745,28.33640236,38.4058134
14-06-2022,70.25219372,288.4087962,532.4664666,13.10684226,27.25399269,111.1987451,26.39984313,179.8508466,2.356725372,0.033579636,0.018074685,101.9056514,338.4698885,0.986073432,31.91568284,315.3556
17-06-2022,-11.31102742,270.9093766,388.3244204,10.19218452,31.83942055,54.98043811,19.37255476,199.3478685,2.816655825,0.036048297,0.022198576,375.7316844,421.6860045,1.037237427,26.85319062,159.010061
18-06-2022,36.86048545,252.8805801,372.928013,11.60902812,30.9820802,197.8300792,37.2287599,259.879439,3.054284605,0.031227285,0.020193845,261.3983476,801.0124077,0.992742644,24.82734533,204.469115
18-06-2022,43.04977954,287.3203251,878.9661352,11.97590936,30.09836604,105.1688473,25.64610591,266.8340489,3.087710036,0.032062186,0.023362622,199.8628677,283.9994783,1.107631817,25.16239766,175.228023
19-06-2022,-18.679437,226.2300738,444.8129363,11.0834479,29.3327927,104.3757918,25.54697397,126.5826201,1.711356953,0.033066934,0.020475435,287.1629266,532.5593236,0.923005693,39.87007141,291.682206
21-06-2022,-0.0965487,243.0803772,287.2313425,8.304520042,30.25442138,129.030665,28.62883312,208.1995556,2.272675922,0.034622291,0.021728841,389.2326218,799.0060619,1.128024936,34.07794175,-27.000515
21-06-2022,-12.86622363,255.0718223,336.0463606,11.1349651,30.83287483,119.2403693,27.40504616,245.7280405,3.45581029,0.032730064,0.012241326,84.90239192,237.406294,1.019921888,28.64128151,198.671173
23-06-2022,-32.62993417,257.4160088,572.2668564,11.20937197,26.17798664,108.955361,26.11942012,345.5822322,3.21571775,0.027936458,0.020548457,181.9789886,578.7950452,0.942463413,32.53501854,191.534499
25-06-2022,33.57092291,279.7216003,416.9905616,11.52777077,28.24965891,68.38102178,21.04762772,270.450654,1.401712439,0.031262466,0.021040594,9.72546721,339.5456332,0.988174062,27.66940362,163.709089
27-06-2022,15.53879894,258.615317,184.2583033,12.48755105,26.98152178,118.8587343,27.35734179,278.9056687,2.78118392,0.032245802,0.023256366,215.4121226,399.0732515,0.95830391,27.50364795,338.098124
27-06-2022,-31.43458298,261.2456841,537.8843402,11.92390383,32.8872245,175.2809799,34.41012248,208.3826628,0.917419801,0.023081076,0.023192984,229.2315394,339.3778332,1.020594057,26.71448004,129.013643
28-06-2022,-10.91073153,241.0845863,299.7783872,10.4013917,25.84427088,153.8168018,31.72710023,341.0459145,2.537547922,0.03975682,0.02015976,196.8670308,353.6285383,0.884697049,28.78606398,261.743694
30-06-2022,9.47739665,209.9049404,680.9946664,11.6447122,27.88348269,163.7274651,32.96593313,240.9762796,4.018213613,0.026656345,0.021549891,147.6373143,1044.38243,0.947729851,37.44898698,228.500223
02-07-2022,36.18679826,252.0686367,562.0072099,11.9881342,25.38194679,79.55137294,22.44392162,113.891209,1.741685826,0.028768883,0.020372626,36.0388387,668.8911744,0.781140504,32.8829797,300.92154
09-07-2022,15.70712623,263.6587096,332.9017157,11.40752466,30.32894821,60.41580719,20.0519759,340.336997,1.832541564,0.020797538,0.026376559,229.8826947,720.3475724,1.07722521,38.2516098,146.624873
10-07-2022,10.49976846,257.8348679,592.1524543,10.00798387,29.3315141,94.9685232,24.3710654,269.7903273,3.111223825,0.029883446,0.022260802,316.4347587,598.3986974,1.020922446,33.11643489,141.362488
10-07-2022,47.49468007,280.7177349,410.1783266,10.28275937,23.33560804,102.2289965,25.27862456,155.6955979,1.265758788,0.027544803,0.017053367,152.7185235,178.7486423,1.187068984,32.9377833,287.685593
11-07-2022,10.56192324,225.2760956,527.9160513,11.66325502,30.63485985,143.7676607,30.47095759,152.0507033,1.993795976,0.026566516,0.018711165,235.2047943,578.9915941,1.006178318,28.56816974,234.025705
12-07-2022,22.2789166,258.1458032,472.7099226,10.57928541,32.42072167,32.30141481,16.53767685,229.6575545,2.97715291,0.030921831,0.021722193,74.54845493,714.5859229,1.186971134,31.35436149,76.4050123
